id,customer_id,title,description,category,priority,status,assigned_agent,created_at,updated_at,resolved_at
862,376,"Better educational resources needed for Educational Consultant","Lakshmi Johnson, an Educational Consultant at BrightMinds Education, is looking to improve the quality of learning materials.",Onboarding,Medium,Open,Vikram_Rao,"2026-06-05 12:27:17","2026-06-05 18:50:28",NULL
863,39,"Integration issues for Retail/E-commerce workflows at LearnSphere EdTech","Sarah Das, a Head of Operations at LearnSphere EdTech, is experiencing problems with integrating their retail/e-commerce platform.",Account,High,Open,Karthik_Nair,"2026-01-06 08:58:17","2026-05-06 20:24:35",NULL
864,203,"Advanced machine learning tools needed for Data Analyst at MarketPulse AI","Emily Bhatia, a Data Analyst at MarketPulse AI, is looking to improve their machine learning capabilities.",Technical,High,Open,Vikram_Rao,"2026-05-31 03:03:17","2026-06-10 16:45:47",NULL
865,190,"Advanced analytics tools needed for Clinical Research Analyst at BioSync Healthcare","Deepak Mukherjee, a Clinical Research Analyst at BioSync Healthcare, is seeking more advanced analytics tools.",Account,High,Open,Meera_Joshi,"2026-04-06 11:29:17","2026-04-11 14:01:36",NULL
866,216,"Dashboard timeout on analytics export","CloudMind Systems is seeing timeout errors when exporting analytics for their AI/ML SaaS workflow. The issue blocks their weekly operations review.",Technical,Medium,Escalated,Karthik_Nair,"2026-06-24 07:56:17","2026-06-27 04:52:39",NULL
867,376,"Slack alerts not firing","BrightMinds Education configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Critical,Open,Meera_Joshi,"2026-07-03 12:02:17","2026-07-04 12:05:55",NULL
868,39,"Legacy CRM import failing","LearnSphere EdTech is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Resolved,Karthik_Nair,"2026-06-15 08:53:17","2026-06-18 23:24:33","2026-06-18 23:24:33"
869,203,"Invoice mismatch after renewal","MarketPulse AI reports that the latest Enterprise renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Low,Open,Divya_Pillai,"2026-06-29 09:33:17","2026-07-05 13:30:58",NULL
870,190,"Invoice mismatch after renewal","BioSync Healthcare reports that the latest Enterprise renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,High,Resolved,Divya_Pillai,"2026-04-15 07:08:17","2026-04-16 11:31:06","2026-04-16 11:31:06"
871,332,"Need for advanced features","Nikhil Srivastava from NeuralPath AI needs more advanced features due to his need for better customer support.",Technical,Medium,Open,Meera_Joshi,"2026-06-01 13:54:17","2026-06-20 04:53:48",NULL
872,110,"Better financial advice needed","Nandini Deshpande from TechNova Solutions needs better financial advice due to her need for improved customer support.",Account,Medium,Open,Ravi_Kumar,"2026-06-05 09:06:17","2026-07-03 04:43:12",NULL
873,20,"More advanced healthcare analytics tools needed","Nandini Garcia from CloudMind Systems needs more advanced healthcare analytics tools due to her need for better customer support.",Integration,Medium,Open,Meera_Joshi,"2026-06-05 11:59:17","2026-06-19 10:19:02",NULL
874,258,"Better analytics needed for EdTech workflows","Aryan Nair from HealConnect Medical needs better analytics for EdTech workflows due to his need for improved customer support.",Integration,Medium,Open,Karthik_Nair,"2026-02-10 13:17:17","2026-05-02 17:42:50",NULL
875,116,"Need for advanced financial tools","Robert Pillai from MarketPulse AI needs more advanced financial tools due to his need for improved customer support.",Technical,Medium,Open,Arjun_Mehta,"2026-05-27 04:28:17","2026-06-14 15:52:47",NULL
876,332,"SSO login redirects to error page","Nikhil Srivastava cannot complete SSO login for NeuralPath AI. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Closed,Arjun_Mehta,"2026-06-26 11:43:17","2026-06-28 07:46:40","2026-06-28 07:46:40"
877,110,"Slack alerts not firing","TechNova Solutions configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Low,Escalated,Ravi_Kumar,"2026-06-22 04:33:17","2026-06-28 08:59:07",NULL
878,20,"SSO login redirects to error page","Nandini Garcia cannot complete SSO login for CloudMind Systems. Users are redirected to an error page after identity-provider authentication.",Account,High,Closed,Priya_Sharma,"2026-06-05 15:05:17","2026-06-08 17:08:30","2026-06-08 17:08:30"
879,258,"Invoice mismatch after renewal","HealConnect Medical reports that the latest Premium renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Medium,Resolved,Ananya_Iyer,"2026-04-05 04:12:17","2026-04-06 18:06:38","2026-04-06 18:06:38"
880,116,"SSO login redirects to error page","Robert Pillai cannot complete SSO login for MarketPulse AI. Users are redirected to an error page after identity-provider authentication.",Account,Critical,Closed,Ravi_Kumar,"2026-06-20 02:25:17","2026-06-23 17:25:53","2026-06-23 17:25:53"
881,170,"High Transaction Fees Issue","Aryan Gupta from PaySwift FinTech has noticed high transaction fees and requests assistance to optimize costs.",Billing,Medium,Open,Sneha_Reddy,"2026-01-06 11:56:17","2026-06-01 09:54:30",NULL
882,132,"Need for More Personalized Marketing","Manav Kumar from RetailGenius is looking to improve marketing strategies and requests personalized recommendations.",Account,Medium,Open,Suresh_Babu,"2026-05-29 02:45:17","2026-05-31 05:32:04",NULL
883,382,"Need for More Interactive Learning Tools","Manav Nair from CloudMind Systems is seeking more interactive learning tools and requests personalized training sessions.",Integration,Medium,Open,Arjun_Mehta,"2026-06-05 03:17:17","2026-06-22 05:03:13",NULL
884,373,"Need Better Data Analysis Tools","Rahul Verma from DataBridge Analytics is looking for better data analysis tools and requests assistance to improve decision-making.",Technical,Medium,Open,Meera_Joshi,"2026-05-18 07:37:17","2026-05-29 00:42:45",NULL
885,463,"Slow Response Times Issue","Priya Rao from LearnSphere EdTech is experiencing slow response times and requests immediate assistance to improve service quality.",Account,High,Open,Meera_Joshi,"2026-04-16 14:34:17","2026-05-06 03:47:02",NULL
886,170,"Invoice mismatch after renewal","PaySwift FinTech reports that the latest Basic renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Medium,Escalated,Suresh_Babu,"2026-06-03 12:10:17","2026-07-01 07:43:35",NULL
887,132,"Legacy CRM import failing","RetailGenius is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Escalated,Arjun_Mehta,"2026-06-03 08:12:17","2026-06-05 09:13:59",NULL
888,382,"Dashboard timeout on analytics export","CloudMind Systems is seeing timeout errors when exporting analytics for their EdTech workflow. The issue blocks their weekly operations review.",Technical,Medium,Resolved,Divya_Pillai,"2026-06-19 05:26:17","2026-06-24 05:05:31","2026-06-24 05:05:31"
889,373,"SSO login redirects to error page","Rahul Verma cannot complete SSO login for DataBridge Analytics. Users are redirected to an error page after identity-provider authentication.",Account,Low,Closed,Suresh_Babu,"2026-05-26 13:47:17","2026-05-28 17:19:08","2026-05-28 17:19:08"
890,463,"Legacy CRM import failing","LearnSphere EdTech is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Resolved,Meera_Joshi,"2026-05-04 08:13:17","2026-05-11 07:52:27","2026-05-11 07:52:27"
891,12,"Automation for Retail/E-commerce Workflow","Vishal Kaur needs better automation tools for his retail/e-commerce operations.",Technical,Medium,Open,Karthik_Nair,"2026-05-28 12:00:17","2026-06-23 20:40:06",NULL
892,204,"Enhanced Customer Experience","David Ghosh is looking for ways to improve the customer experience in his AI/ML SaaS company.",Account,High,Open,Ananya_Iyer,"2026-06-05 11:11:17","2026-06-18 03:14:09",NULL
893,247,"Better Healthcare Workflow Automation","Pooja Mishra needs better automation tools for her healthcare company's workflow.",Technical,Medium,Open,Vikram_Rao,"2026-02-12 12:57:17","2026-06-28 09:28:33",NULL
894,248,"Improved Customer Support","Aditya Davis is seeking better support for his customer success team.",Account,High,Open,Arjun_Mehta,"2026-06-05 06:56:17","2026-06-12 08:10:45",NULL
895,50,"Efficient AI Solutions Needed","Anjali Brown is looking for more efficient solutions in her FinTech company.",Account,Medium,Open,Divya_Pillai,"2026-01-26 11:59:17","2026-07-04 08:33:07",NULL
896,12,"Slack alerts not firing","ShopVault Commerce configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,Open,Suresh_Babu,"2026-07-02 08:17:17","2026-07-05 12:10:02",NULL
897,204,"Dashboard timeout on analytics export","RetailGenius is seeing timeout errors when exporting analytics for their AI/ML SaaS workflow. The issue blocks their weekly operations review.",Technical,Low,Open,Ravi_Kumar,"2026-06-17 09:45:17","2026-07-04 21:31:26",NULL
898,247,"Dashboard timeout on analytics export","MediTrack Health is seeing timeout errors when exporting analytics for their Healthcare workflow. The issue blocks their weekly operations review.",Technical,High,Closed,Ananya_Iyer,"2026-04-04 07:57:17","2026-04-10 10:16:59","2026-04-10 10:16:59"
899,248,"SSO login redirects to error page","Aditya Davis cannot complete SSO login for SecureVault FinTech. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Open,Karthik_Nair,"2026-06-11 10:56:17","2026-07-04 00:05:02",NULL
900,50,"Slack alerts not firing","NeuralPath AI configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Critical,Open,Meera_Joshi,"2026-03-18 09:53:17","2026-04-05 16:38:59",NULL
901,36,"Integration Issue with Retail E-commerce","Sanjay Agarwal from CartFlow Retail is experiencing issues with better integration for their retail/e-commerce workflows.",Integration,Medium,Open,Sneha_Reddy,"2026-02-11 05:26:17","2026-04-26 19:44:01",NULL
902,410,"Automation for AI/ML SaaS Workflow","Harini Gupta from AlgoTrade Finance is looking to improve automation in their AI/ML SaaS workflows.",Technical,Medium,Open,Meera_Joshi,"2026-01-06 02:29:17","2026-02-08 18:46:38",NULL
903,475,"Insufficient Market Insights Needed","Rohit Yadav from AlgoTrade Finance is seeking more market insights for their AI/ML SaaS workflows.",Account,Low,Open,Suresh_Babu,"2026-06-05 09:08:17","2026-06-10 09:01:54",NULL
904,148,"Analytics for EdTech Workflows","Robert Yadav from LearnSphere EdTech is looking to improve analytics in their EdTech workflows.",Integration,Medium,Open,Divya_Pillai,"2026-01-06 15:00:17","2026-06-21 19:01:42",NULL
905,93,"Customization Options Needed","Pranav Mishra from TechNova Solutions is seeking better customization options for their AI/ML SaaS workflows.",Account,Low,Open,Suresh_Babu,"2026-05-26 14:59:17","2026-06-30 09:26:27",NULL
906,36,"Legacy CRM import failing","CartFlow Retail is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Critical,Resolved,Ananya_Iyer,"2026-05-16 05:19:17","2026-05-19 16:11:48","2026-05-19 16:11:48"
907,410,"Dashboard timeout on analytics export","AlgoTrade Finance is seeing timeout errors when exporting analytics for their AI/ML SaaS workflow. The issue blocks their weekly operations review.",Technical,High,Escalated,Ananya_Iyer,"2026-06-19 06:22:17","2026-06-22 09:14:48",NULL
908,475,"Invoice mismatch after renewal","AlgoTrade Finance reports that the latest Premium renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Low,Closed,Sneha_Reddy,"2026-06-14 09:21:17","2026-06-16 00:40:50","2026-06-16 00:40:50"
909,148,"Invoice mismatch after renewal","LearnSphere EdTech reports that the latest Enterprise renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Critical,Escalated,Ananya_Iyer,"2026-03-18 06:44:17","2026-05-23 14:09:59",NULL
910,93,"Slack alerts not firing","TechNova Solutions configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,High,Closed,Sneha_Reddy,"2026-06-17 04:04:17","2026-06-19 20:37:47","2026-06-19 20:37:47"
911,407,"Improvement Request: Better Reporting for AI/ML SaaS Workflows","Chirag Smith, Head of Operations at LearnSphere EdTech, needs better reporting tools for his AI/ML SaaS workflows.",Technical,Medium,Open,Meera_Joshi,"2026-01-06 12:08:17","2026-06-12 05:53:15",NULL
912,326,"Feature Request: Advanced Sales Tools for FinEdge Capital","Ashley Mishra, Sales Representative at FinEdge Capital, needs advanced features to support more complex sales processes.",Technical,High,Open,Priya_Sharma,"2026-05-31 11:20:17","2026-06-10 10:21:19",NULL
913,409,"Integration Issue: Better Integration for BioSync Healthcare's AI/ML SaaS Workflows","Pranav Johnson, DevOps Lead at BioSync Healthcare, is experiencing issues with integration between his AI/ML SaaS workflows and other systems.",Technical,High,Open,Karthik_Nair,"2026-01-06 04:21:17","2026-02-20 09:49:12",NULL
